file_size  throughput
31120534   655236.683
3929307    41169.860
3656808    73497.705
32703      18056.628
1187999    1736974.599
2666009    65887.187
147549     269195.657
1886162    51780.841
1946097    59664.099
7333       706.131
2021456    68989.026
3569467    66044.348
175175     523607.940
1931225    54517.744
2907736    48532.904
2932326    52217.690
14393649   939794.751
2891357    43606.843
34418647   1456142.193
3513347    50393.092
3455461    43165.648
1429       16300.713
320715     125019.296
3504987    48593.801
3431720    45786.774
58893445   1516273.929
3636       1564.943
5902       5459.468
2922       2754.061
3307118    42556.760
3336582    41264.472
4750       18599.315
3695       13555.486
3267169    36197.833
3142355    42054.027
3289239    38799.876
2007027    43021.536
3042352    38389.192
3079637    42816.389
1958183    40466.415
1960310    39954.456
2017290    46400.602
1986243    45727.233
350917     532123.263
3676901    68425.739
3619972    57597.928
701233     493260.760
214044822  1597832.291
18232841   264593.438
3599445    54596.607
3367621    34601.687
3397498    37398.095
3338839    37888.053
3364912    33019.074
3353417    36254.855
3431599    36169.637
3462502    41630.461
3571998    47111.866
3525462    46052.340
3505880    44440.561
3571425    54909.952
3532184    48247.609
3541350    46897.357
3430151    53951.799
3449324    56747.335
278784305  3034759.963
3453554    57954.606
3477755    56100.112
3601712    62850.520
2180       21621.729
3645973    66856.971
3662480    69524.149
3702162    73342.868
3611005    66901.293
3453662    54561.353
3529553    59265.500
3546732    67683.138
287130188  2939933.909
3402635    50807.862
3109865    50003.817
3026112    44311.462
1959909    42597.318
391294835  3038644.760
2994169    37645.265
1952567    32701.299
2994230    36822.649
1943936    34588.081
39734      3639.468
1935146    34283.354
66897      7932.328
83072      10329.280
55703      4257.450
231364233  481996.153
75484      7935.511
3388073    40773.529
3345011    35152.600
113030     9487.651
7766466    3243224.079
3342997    37221.722
3399447    41036.323
3332510    36634.996
3426940    43838.649
140624     11044.462
3374453    39148.620
3472412    47721.427
3367383    40904.386
209840     21637.582
3396604    44997.498
228096     22158.152
356097161  2315925.507
3376733    44030.023
3813       18238.445
3508533    47500.779
305047     24146.151
2346068    45506.372
3454575    48820.161
389678     42001.748
3542385    52707.967
357642     35284.138
380197     32040.615
3467553    45651.036
488070     45437.547
3401299    39726.675
9003000    454211.179
2640       777.454
638376     287691.531
59537      316094.754
181635     5780.596
635879     261176.401
2437       15740.174
1754       8708.891
1429       3421.436
13966      91649.140
21002400   303964.402
1148956    2862065.991
15903211   260586.509
90708      290598.975
596990     489425.476
4979391    88833.448
186843     194572.793
9418       64124.354
1097814    216582.564
253397     44301.098
3413       14274.235
128040     345483.539
2908883    54683.065
406203     48263.100
434050     52777.901
2291371    40297.531
1350754    1842513.163
2933857    49936.303
2844418    40715.874
17770      118629.882
23551      196874.180
2946231    55646.748
3844912    48828.163
44086659   1973040.591
7101       28853.611
2689526    42991.514
23484094   2980800.921
1781468    41376.957
3395289    45070.216
1490512    827537.311
3340197    40941.786
3287928    33840.737
3067405    35548.964
1756943    33952.429
3160257    42565.738
3154392    37935.316
1746270    39476.238
1736286    31527.536
2789391    44569.982
2766268    50749.839
501        3502.238
501        2653.521
20153306   1407700.240
19263      49569.774
2692963    34955.245
2628913    36438.399
2960459    41934.312
2898416    35339.251
2993817    39905.077
3047881    42511.019
501        3386.843
41460344   49688.467
3009044    45895.630
4085       23815.041
501        3225.575
2971532    43241.410
293477     806274.599
273423     718863.114
2947377    40707.482
2914092    41750.276
2965012    41435.541
3368034    47715.114
3005330    46592.035
3351615    41937.424
3360303    53427.106
1798898    32367.839
3228443    37592.055
279909     11604.921
533        3805.447
48398      15030.356
2975236    44492.905
1048678    55933.899
1953718    44789.019
2029029    36613.821
985995     10160.411
2964066    40022.295
2929685    35504.440
2739177    1083279.652
1912826    38843.961
1908350    61242.692
1920061    39445.781
1837761    52461.374
1851619    57696.181
1771501    51369.635
1815752    52396.221
1775200    50897.771
1833841    52280.501
1828842    52993.201
1081600    330980.182
1820436    47083.560
1811699    49803.258
1715605    39894.013
410970678  2273405.734
1787394    48620.654
1810211    49848.499
1844601    54292.294
1836912    47603.640
1324758    256031.612
53401070   2269670.032
1815760    54176.293
1797178    49190.810
1825195    62798.731
1798599    46362.837
1844780    60241.371
1881074    61797.535
1827030    56259.087
1770103    50147.467
1781281    50642.773
1778496    57358.801
8058       36630.977
1795535    52737.356
1819187    51845.742
1785264    50166.877
1787251    50570.723
1833434    61346.837
1894436    63704.593
1766156    47386.859
1837393    59521.097
1854775    55111.516
1868952    59144.061
1852780    62351.008
1843630    59700.382
1840658    55070.103
1810733    51633.306
1920200    68884.470
1885448    67483.554
1906068    64982.065
1930637    69250.404
85180      316755.395
1927814    78564.574
1904210    69061.952
1938055    71153.977
1949939    63590.560
1945965    74272.008
1911840    67868.873
17251208   5115498.534
1863183    59294.059
1929572    66065.571
1846017    56486.679
1909809    69133.202
5275456    1712616.817
1871187    53743.931
1881456    63790.602
1999325    92087.521
1970640    78867.372
1928701    72663.848
5984611    767218.992
3489074    47339.157
754160     1236699.893
3400266    39515.924
3373994    42393.226
3391164    37644.829
5780020    4391712.419
3472495    48057.216
1320854    374771.036
1441076    34692.863
36284      209310.945
3474680    46101.837
16868192   2340011.137
3590378    58926.357
3394971    47350.864
3546091    56237.143
3619177    62202.402
3452015    48907.772
3594552    54842.825
3580023    58524.360
426        6009.437
3342926    49175.410
3586599    50142.282
3534753    43980.377
581        2822.793
3408496    42193.906
3438798    43317.474
3441535    46583.820
30490      189774.048
3459790    42545.931
94741565   365479.519
3526852    51583.424
1772249    504095.539
11122      40809.157
3518725    50026.685
3477550    45150.840
1189       7271.065
3528214    49519.191
3542833    52935.469
3462167    44344.406
394139     24943.756
3582260    56639.622
10442      89072.478
1698790    63383.481
39038489   336048.075
3579974    51074.784
3664458    56550.526
31996      26445.218
3468845    47107.780
3448796    40753.485
357        2352.197
174033     30311.672
3475332    45213.045
3423770    40990.861
3469824    44238.020
53348130   420621.789
88975      59426.308
3369343    43458.589
74948553   594828.920
1338102    39946.422
3307319    43503.253
3162       31819.829
3300106    46335.497
1352398    44056.276
1383674    44336.699
3447127    51878.900
1433385    44814.539
1949957    89007.114
1944266    86116.915
1942386    68136.413
2055505    119538.337
9317270    337374.648
16138      65973.734
1952293    226822.844
12522      96411.423
2910841    2336630.429
2076018    159421.384
3741263    31959.043
1350463    239730.025
8107743    1629684.146
9924859    290168.443
280430305  2942466.132
48934      6228.131
4120       5837.170
3115866    57008.943
9248633    2768516.536
3226       3564.379
3176918    59170.132
3278141    61002.598
2127161    75916.161
2092717    81739.933
3225216    69441.701
2146879    86787.122
992        328.677
1391       18014.576
18559      150375.148
705180     1106966.062
1978       25751.855
92074650   620054.879
18575      152594.152
992        330.940
2976       8189.008
3060       947.995
2219523    128013.199
992        360.753
11779712   396910.061
992        346.858
992        283.984
2976       8326.010
4161253    614701.069
19078549   225782.099
1509       374.737
2052       25541.012
2976       7564.945
2976       7395.390
992        291.509
2976       7952.196
4198588    571432.343
3872171    164127.303
4013753    197882.799
2250       28949.146
4820       2956.650
3899326    143616.223
2976       7892.023
2742       8013.136
3493       1590.919
2976       7365.758
2976       7383.299
3746928    219281.748
2976       7839.738
2742       7207.309
2976       7915.141
2976       7445.922
2742       7904.816
2976       7909.698
2976       7208.621
2976       7753.238
3895445    134538.445
2742       7989.071
2976       8340.050
2976       8444.688
2976       8300.303
992        249.461
2976       7698.481
2976       7925.989
758        173.165
2976       8340.898
2976       7896.816
1528       4276.726
2976       7823.051
362        3942.748
2976       7950.711
2976       8318.498
2976       8664.755
3477       2628.779
3493       1785.976
3477       2349.668
2976       8652.125
2976       7492.648
2040       5052.499
4132       39273.693
2976       8732.068
4527       1157.271
2976       7376.278
4204579    573169.440
2976       8705.334
2742       7640.094
992        253.675
2976       8327.711
2976       7267.697
2976       8345.529
2976       8273.190
2742       7703.399
2976       8334.964
2976       8318.516
2976       8372.047
2976       8310.406
992        297.822
2976       8153.617
2976       7529.728
2976       8333.931
2976       8307.161
2250       28106.028
3725988    177741.088
2976       7379.410
991        257.727
362        3945.504
2976       8163.352
3740029    87966.988
4330       36829.475
992        281.716
3525       3256.140
362        3961.604
2976       8092.196
4148813    638084.675
2976       7454.585
2976       7950.945
2064       5435.597
2976       7807.678
2976       7622.839
2976       7173.861
2976       7565.132
2976       6401.003
2976       7469.244
992        263.954
2976       8320.103
2976       7556.411
2040       5697.662
2976       8358.573
2976       8304.849
992        291.343
2976       8025.265
2040       5058.321
2976       7509.555
2742       6124.536
758        209.612
2742       7640.682
2976       8288.533
2976       8472.839
2976       8332.572
2976       7910.865
2976       7392.799
992        240.736
2976       7833.501
2250       28567.620
2064       5355.636
2976       7388.016
2742       5651.798
992        250.686
1820363    61262.428
4132       34498.917
2742       7695.144
3525       3197.831
2742       7683.247
2976       8374.848
992        274.009
3639231    67221.640
6078       1373.741
6605       1274.656
2976       8354.039
3372135    45605.773
4067748    595465.879
1829705    42196.777
4108       3997.709
3351318    43742.371
3334945    46833.746
50797      5258.010
56337      4781.152
1701940    232146.327
3179280    39446.655
58218      5876.313
18676920   395013.031
35057      5023.341
3326429    36563.691
71339      179868.286
18600635   172505.756
3222086    36210.631
3248521    31939.997
3385970    37739.724
3418161    42331.385
3389326    43554.365
3464266    47758.827
3421624    44992.887
3376795    40253.615
3424837    47834.320
463323     85996.919
1544248    656287.494
3450757    52858.107
3399049    45793.807
3478271    49697.498
3440767    49459.623
5994404    354437.960
1870484    2918072.332
3467668    50996.696
55234      4531.522
79015      8463.984
3476214    47292.232
161382     16730.849
644036     484741.789
179225     20064.236
3386037    44639.723
635187     489645.174
254020     23921.498
21337      145063.559
21210      122045.777
7754147    645569.156
3303316    39501.139
324160     35049.304
347508244  3856135.663
1360938    455687.118
384440     37321.841
3315350    37884.636
1275647    30173.257
1300129    37513.420
3267158    43427.696
1326170    40337.379
498761     45546.561
1347662    48994.905
3239970    42691.401
3147567    36694.421
3322880    46325.293
3454253    42342.423
34334      96172.929
3421237    41988.395
3445695    42132.988
3297797    34467.068
3408626    36174.393
3296613    34983.212
3231550    32995.430
3396416    37063.465
3341067    36266.225
3368582    37621.087
3385884    38804.068
3457304    43777.345
3486391    42008.039
3450845    43854.997
292478104  1894996.762
3486574    41148.426
3481656    49326.626
3645110    56982.702
3531511    56905.285
3640705    63480.246
76770      60647.769
68458      38211.788
3585102    56794.793
3617722    54741.625
3447580    49415.929
3482447    44433.840
3480569    50633.681
312251217  3226589.121
428665520  533677.215
3416666    44266.042
3487581    50074.093
9441       19018.596
4718971    666021.976
14082      61308.520
38587277   247959.932
3285743    33800.273
3343570    36392.108
1114582    24001.317
3385811    38095.190
3213858    42843.067
1302006    38584.258
3572       22235.554
1930       8892.114
1301562    29073.395
1326936    33417.979
1320266    39118.778
40927      160805.856
3251158    41506.347
3183790    36433.234
385762404  4406963.511
1334850    34342.557
74808      281353.531
64471      167952.166
5820814    876035.031
2295640    39279.789
1626       11474.178
3408638    38339.199
1936310    336360.396
329774338  4907171.216
3407502    39018.070
63962      64692.205
2971440    36770.567
19791522   2702790.736
3407511    39922.680
3095716    8423.252
1774887    38807.472
3229214    36989.693
60717393   360897.299
1348       913.833
1846726    41820.282
1801258    34099.493
3213679    36536.196
3414242    43700.355
787384     64951.775
288610     36817.370
3422447    37953.207
3319567    37593.235
1518303    122073.001
3312635    35014.437
981        1935.391
393759547  3340083.754
1945237    148359.651
3393698    39951.136
21186755   373184.611
3318128    35873.487
3120485    233333.848
3270222    35495.048
25119      207693.309
4325       23036.366
5299172    336295.881
3407165    37725.450
9237969    540308.392
3395216    37037.753
3451927    42815.822
3385313    35682.224
20577582   924732.340
1380066    36396.057
61187      167206.548
41960693   1839212.263
3468429    40491.505
18527      91132.958
88356322   4058076.309
113517     193473.052
3299379    45640.443
549        2462.873
75512053   2551409.685
3338339    48188.512
3208964    39754.185
8506       12183.936
113154807  3716304.505
124023     303521.636
17082121   2656161.515
93703      6843.653
3297920    39640.408
3364916    41084.514
127657256  4477165.817
86126701   204589.733
281659     138132.227
484752     21795.057
3271462    36228.889
922        9601.004
7983956    906084.489
3074503    33665.623
50145995   2639239.367
3230071    33978.209
1969308    40105.355
3198772    35214.832
288575700  1286393.770
2898065    31340.584
2904207    30279.590
2978708    35826.759
1860829    28446.990
1962279    34081.353
245268     340804.013
1861118    30566.711
7201316    591838.064
156981094  379179.825
644445     9819.880
22047      145972.546
3411602    43172.473
1871836    34404.870
987460     1033951.906
394713331  577036.605
3454293    43045.753
3503028    48079.083
1290118    1207234.275
1972857    43250.621
3516568    48444.568
3409029    46250.894
3506908    50590.544
290718930  3542236.231
654610     9313.075
1066       769.240
1066       889.394
30856143   1587958.007
320454     84079.176
383467853  2632878.737
75282      272962.872
12845      34814.119
13841901   1444826.280
297160246  3001071.326
61791      309811.241
59061      25097.147
305790     391831.243
23003306   401294.748
10301      55071.057
17399      59498.203
677        4392.346
81328      94604.404
666        9202.820
8566021    491018.211
30103      201527.034
710107     245430.772
4148       21475.287
21695      2759.348
2964       12479.842
45262      31371.641
7317       46330.800
7397       45876.033
7381       41122.584
1923225    63891.774
209993     15133.029
1954181    63269.553
1790767    146445.097
1973303    82624.702
16781796   277484.655
415141805  500735.879
8792391    203972.728
1457888    132530.407
1363129    74519.819
1328466    63545.482
881483     67683.286
881492     68789.280
812339     46783.385
846450     53658.409
1277867    66172.205
1174811    34124.423
1263892    58232.067
1305137    63575.763
139913950  407087.740
1291371    50589.688
1321642    54884.673
18461043   297990.465
1555852    63767.558
1482223    48757.282
1462405    47537.483
518290     320287.381
1461276    45282.159
6014652    3740261.000
1187768    50448.480
1181791    53352.862
1480240    44837.625
1229660    60834.980
3738       22417.548
1198765    50910.454
1258437    62393.253
1251277    66981.464
1209307    64285.445
1246626    69563.577
16055948   30078.715
810        7573.579
1238688    56229.451
1285782    61629.817
1296437    64888.437
1248805    54022.816
15947172   367596.042
1285425    56846.189
87680189   5626351.546
1386966    55586.608
1400967    51398.181
1371053    55838.773
1034469    53296.106
1453362    72461.579
70567      34189.583
1913769    66064.830
1955040    78450.295
2003894    91242.176
1968613    74326.965
1950768    68246.594
1902635    68903.709
1914086    76085.881
1973648    79814.918
1997523    71740.005
1889857    63645.219
1873070    63372.610
1911301    61967.968
1916177    66377.042
1863966    57133.057
1925181    69295.707
1938899    63975.644
1953796    68497.541
16958      52800.697
1957905    68068.738
1916523    59306.854
1928242    64694.044
1898672    56491.043
1912842    61266.460
1877076    48792.220
1920428    62054.652
1843288    49707.299
1867921    53502.944
1901039    54611.334
9399222    748430.718
1899537    56450.481
1924219    56816.051
1923118    63926.366
1942031    66093.288
1974175    78516.620
1836654    17036.492
1910901    57439.421
12702      27370.989
1883389    52312.529
1829530    49859.332
1951181    58998.012
1921204    53379.987
1933245    56130.335
2013065    74489.746
2710618    348892.274
2039690    83470.625
1985756    66346.001
1950011    64234.296
2012490    73876.436
1905023    61219.155
2228085    302114.797
1952142    52184.091
2022631    65599.152
2022960    65456.143
1972332    57265.519
1981673    49426.532
2015081    60276.955
2034169    66470.295
1194       5997.615
818466     19996.450
3928122    197747.971
172021     13627.014
1899154    103162.068
1799814    65059.313
357        2281.832
6222620    1972197.621
745684     29276.521
1747273    59716.287
1815576    63461.882
1801784    59773.090
27473      43438.149
1796968    62995.095
31902676   2420379.632
197538     18645.471
1808088    62949.670
2051905    303538.791
1761252    58868.310
1795092    60867.817
1729102    54215.426
1783283    63977.904
3989       22436.314
4022001    1309614.992
1099512    27096.134
4197       22539.023
1739301    54455.208
627442     94879.288
1778729    64684.589
1773237    64996.538
4070197    94028.474
1758604    56492.437
1784881    54833.848
60473      321525.082
1735515    45209.013
1693487    54211.009
1747610    50520.700
1738896    51751.861
133325     296013.093
682374     1577808.107
2175645    28622.707
1751289    55614.730
1760459    51092.673
1801352    44427.807
1723558    54109.118
1787646    56617.225
297316     370950.858
1718908    53528.805
1725223    51787.543
1712492    50311.226
1680426    55973.062
1655779    14607.653
30793      141409.108
2321143    29857.922
15658      55245.437
1787100    56335.766
1798921    55381.515
11818      86723.612
1818011    56479.210
1786947    52909.454
1797950    56216.542
1808699    48708.622
2870017    284648.768
1788915    48453.069
1834       8040.496
1835055    54260.208
1788561    46564.003
1805859    46661.721
1807240    50773.604
1763459    39639.301
645        3927.691
278806     29316.589
98018006   3168117.463
5285       35093.457
1353622    48279.107
1299460    1442124.911
324822     36874.497
2107992    154435.279
2055789    104820.710
2008940    88096.777
3522483    19124.379
356412     37441.092
3067918    284102.382
352885     262918.252
2751087    145612.158
389331     38670.235
572572     59277.311
762720     75679.533
721092     70289.907
565301     58923.843
20031102   424606.929
4437       23932.523
372917     41091.212
3455954    315629.846
436671     47020.354
3350955    240014.418
3328970    150544.624
608168     59734.173
0          0.000
2464598    233958.622
3252077    106817.169
-198       -11552.599
39845      1206.844
80375      12522.874
0          0.000
3687988    71252.031
3505009    297843.805
1269       5694.822
3584813    239300.039
1124261    1325649.339
174929     436921.488
3494112    50240.553
3427001    42999.703
2905000    184656.665
2203024    1262514.474
4916670    649434.560
2263045    197838.807
4343       19625.254
950809     740116.948
7515       44371.558
4199839    325550.420
1775779    40522.822
3302532    45636.383
3253174    44538.994
1793253    41574.309
1871825    49332.233
4014706    289213.021
3345596    43842.231
1793421    44936.240
3299973    45649.943
2561982    176087.285
1882740    49957.137
2942834    65885.103
3602579    307883.496
2898658    53831.109
2892455    55069.689
2959096    59295.182
5170660    414943.153
1200       5948.331
2854058    52741.176
5765748    447441.109
3163235    53983.158
3908651    325673.552
134781     418701.477
3174748    52670.071
80176      202188.616
3188085    51268.130
3142107    50493.588
3201488    52334.284
4229554    163197.511
3118793    47153.039
3177066    52251.871
25774640   715337.477
3174288    47589.250
6207838    148628.953
3085488    48479.221
10354      345.499
3563790    48383.016
1160586    25926.041
56688332   397295.993
3412841    44247.571
3380500    38452.687
3067658    227155.957
6728694    128477.023
307892     161394.645
3477650    39615.029
3292735    42696.520
500        4009.607
3188403    37010.939
1808584    37203.231
1845313    38833.645
2931040    60988.754
7530       51367.016
2996946    70883.767
5705       28381.214
122875     338029.060
7701       35594.031
7845       49119.781
3539679    58286.491
3494449    56373.737
8005       36607.967
3389709    45975.603
146834     10361.450
8133       50933.874
3360080    49486.943
225587     636207.690
8197       39975.591
121734     451920.101
3325562    40944.238
1673925    11754.436
8357       47218.391
3314840    43865.976
3223372    38147.191
3304578    41566.337
13066      6264.933
3280772    1348895.222
23527      173582.476
3034290    40961.552
2940002    34138.713
8629       43196.998
1897694    35771.161
2945912    35532.994
1852914    30865.381
1865939    35485.749
13044      12731.556
13626      2808.815
1938848    39957.556
120920     313792.452
25839      152580.543
1947453    38573.121
8821       47136.527
118255     227728.230
8965       45769.774
2106       1578.429
107043     281213.395
3473295    41551.061
8760       40116.296
2324617    45187.154
3302541    36583.740
3456609    43668.946
8760       13928.296
3014008    31929.545
3407817    43047.074
4873       31916.714
3365098    37390.786
3384303    40744.828
24218      146264.938
9365       51640.261
3312084    35980.235
9445       46291.389
3493349    48344.437
3339819    35313.103
3343802    37361.530
3246651    29801.677
3485474    46410.834
9541       49602.062
3442215    41819.314
3356087    33806.577
19386      4064.433
3405756    35215.892
3439449    37807.755
11994      13996.184
3444156    37465.448
3445281    39033.468
33471      87337.544
33471      89724.391
3458723    41061.157
3508565    43485.477
21903      3229.856
30306      17002.008
3326128    43889.798
3368562    39018.856
3427877    45864.521
3433581    46338.606
365069     24234.704
3434209    41285.079
2160608    43192.494
165580333  1603893.725
267653327  4219504.437
714        114.383
3420438    37516.058
3537037    45191.478
357        2350.455
3384053    37769.182
3454972    40807.173
1236345    35075.637
548619     104069.099
3349236    37849.002
292123584  4515611.472
3445421    44936.727
3518333    45971.004
3482513    47608.131
3443429    40238.373
7736144    2728573.373
209700392  4635143.612
3386403    36901.492
457269     762998.807
5499721    329716.500
205262624  1479694.633
3463862    39361.715
3326055    32755.483
16919428   1740059.535
65423      181177.524
3356594    35727.454
3391015    36655.257
1933041    30271.151
17524477   1983466.451
3371868    37174.432
190040     7819.429
3377918    33566.411
16021      53096.216
666        7092.897
89812263   1776722.772
90163      35630.214
3220899    32947.111
3326926    30817.061
3306629    37909.864
3120824    31660.401
3237278    33540.594
3391851    41302.419
3424942    41165.399
3491647    47294.763
15289266   5015880.749
3147862    2998696.348
3303272    38335.271
3405256    39082.071
15880329   4617364.456
223413     12369.605
3318262    38778.606
3340951    39747.640
3060387    41625.147
89358      330899.486
9510878    4233295.355
55794364   504744.894
2070019    48679.636
3001961    35976.033
3003060    35940.174
3005621    38847.848
2002335    41883.112
3100624    41240.592
4117       26451.432
104301     41101.814
1981321    39089.614
21423      25294.351
206674     184330.844
54511757   597831.383
2330115    42113.417
14762      5054.624
18815      2609.495
2336431    120413.808
1663       7996.451
2857902    318212.400
5768       835.331
1322       10849.561
13876966   178252.912
4148       18961.711
9429       63451.153
2788636    320551.351
351750     1005500.596
2876829    358782.160
9301       53233.860
8629       56235.271
1685       7672.173
68840      27408.633
8469       56926.513
2422559    328157.778
2101       9439.446
20548446   1454679.896
7739558    372013.899
4252912    596450.238
17418      85747.252
17628852   2481605.005
1205378    682799.037
23890317   241101.955
3456934    53150.469
3603151    59014.244
396359776  3065356.679
3466897    45780.040
3557352    52285.831
3500376    53536.591
3656872    58429.843
3413423    37441.219
54791909   324259.459
3364173    39337.772
3469015    44667.326
3499954    48596.356
3555509    51274.592
3370900    34947.951
3434554    43068.312
3608972    51983.809
3447340    41461.576
3622057    54669.735
3518586    40823.510
3566888    49864.588
406849652  2770911.446
3619248    47236.816
3652080    59919.953
3551220    51318.293
3665064    57326.108
140456082  4327463.467
3648524    53746.264
3620391    53553.022
3675627    55799.741
3701659    62572.469
3680142    61025.915
2427271    45679.722
3691655    64868.775
3712188    66401.955
3636535    44995.779
3646516    53825.554
352871414  3213092.176
3583394    49766.303
3555611    55105.412
3612788    48619.281
463935     13784.447
1596186    31493.408
3650724    54955.547
148722     358995.589
3562840    43499.119
1791638    2472599.678
3723095    58320.687
1662910    2312980.760
3541503    56211.804
699193     42627.365
9352188    5537236.754
700146     62505.907
710197     57673.536
699831     43383.568
3496120    51727.835
3614243    69461.919
3560304    58969.593
1133372    134322.709
732343     51927.994
140411     178951.578
650        5645.375
389392139  3167397.147
135139606  537303.366
25353814   3227461.656
16395341   266614.212
1427725    170416.077
2004829    58000.790
3565784    316436.349
906        9705.618
2015974    52802.387
2023222    60657.794
2037499    60242.137
2034946    53940.043
2655366    356843.425
2070883    63238.746
181812545  376666.430
2061009    59341.747
1974675    49560.849
18686219   94164.856
2023218    52897.528
1999794    48803.599
2030652    58157.077
2383353    318943.128
1974344    49020.737
2051139    52394.662
2094135    51186.539
2100342    57769.863
2066567    43723.481
2179254    64601.887
2082608    58501.397
2100555    56313.172
2057743    53836.651
2078472    51632.498
14042      92190.375
2017455    47425.697
1997710    44860.194
2188330    71230.243
2182002    64817.483
2814193    320977.887
3468851    953020.382
2195142    69725.536
2167964    59326.014
2159305    57101.669
2131917    49775.228
2108592    51770.963
2405166    54905.297
5663015    2819626.826
2472356    66638.592
2381469    50536.284
2354759    42120.020
2399455    54086.271
2708106    197054.104
1994913    13787.699
-198       -452.763
2962127    42584.069
3018191    44753.900
2960166    44496.824
3026433    51511.140
3024271    47176.020
3532460    42328.070
3569330    39633.149
3640518    46208.871
3564798    45146.748
3604171    49796.588
2679058    170974.830
3357283    44034.508
3329479    39517.413
6617150    258309.608
3805213    4200404.370
1910613    49634.647
1911055    36741.511
1847529    54594.203
380080     36225.490
1855996    54378.966
1791757    42639.421
1883242    55417.807
503641     228042.985
1842936    54937.377
815269     106060.996
-198       -10464.356
1848001    49353.253
49188      224249.981
1831636    47863.146
1865222    54289.745
1881762    60264.239
83548144   400592.908
518805     913745.614
71480730   492447.894
280797     322483.378
54847      7706.049
1835089    52261.817
4010       39258.975
1855244    57916.669
1837296    53402.570
1835797    55421.672
982336     83840.499
1125787    38772.409
1882919    54292.162
1847930    48213.056
1821582    43926.700
810259     89498.114
1791749    16184.904
1781919    44586.755
687764     26272.249
1834756    41570.013
1800929    47092.748
440842     33169.448
2726047    298089.403
179293900  1352669.785
1779904    42083.612
1843493    48259.992
3948629    296667.085
1848951    51101.763
22105      7437.223
1848272    46497.755
246975     23113.490
1899988    56975.801
1834764    46746.491
1892088    51985.157
1873066    51940.751
1948824    68221.981
25225      7079.203
1961341    63281.299
1946771    68151.965
1975559    79196.933
1955188    73244.484
1934686    64362.263
3155410    189164.135
1915935    62812.219
1960133    66029.844
1961796    68969.368
826276     425570.291
649533     341445.381
1910497    57989.737
1935164    63668.182
647501     530791.984
3217101    172926.651
1949730    66126.816
1898909    55558.042
1929528    61558.933
959952     561104.402
1923046    60683.121
81666      203638.023
1198860    137550.869
1135535    316268.619
1849775    38587.819
3597164    3321662.030
204672     309782.470
1952238    67380.170
1949667    57300.964
1904662    46511.048
3189612    175622.449
1869991    47626.934
43380      255871.840
1198428    193003.734
1903606    46094.375
500208     778840.843
18026      100331.591
11978      102153.753
1921329    50558.989
1888772    55660.100
2707601    164865.802
2954101    1384051.901
1819537    47767.904
1905532    50072.630
1848762    45713.166
4047       1688.325
3317767    39801.757
2965       14971.298
3378001    40919.103
3325938    37356.753
3331567    37241.309
1642       14930.632
1035       5697.343
3023326    38804.789
3055887    34988.340
1269       5862.275
3121686    42543.162
1959844    34985.097
1982284    38755.555
2064301    50304.614
1269       2811.381
3077795    40735.190
3051645    35932.574
2043768    39056.080
52381259   3306570.008
444235     375482.510
2086282    48025.359
1642       14620.508
1080141    58277.183
13498      48103.763
3765985    60502.521
4234       40199.765
3718881    61434.871
7383091    301823.660
3787987    60787.595
3762990    61118.061
3736655    59746.647
5742341    2056773.075
3557369    42691.222
3487805    40665.612
3575714    45526.302
3507358    43151.463
147968     65998.760
18921210   259673.738
12479570   136349.183
3512306    40403.332
3487725    41701.425
3663531    52051.143
3580947    44103.659
3277840    816414.290
2648706    2255954.237
3615737    49971.976
3552905    43916.464
548526     27334.832
3680125    52361.734
3678339    50873.731
3683407    53437.196
7366794    425326.963
3739617    54350.403
3712382    53236.392
3734153    56253.602
3699727    49556.294
14058      138085.316
3650949    53422.693
3704256    56804.826
499451     1084014.775
3723404    55812.797
2501       5463.013
2501       5842.342
3645488    50628.824
3620817    44991.650
3603830    45939.447
3629191    50444.873
8687       797.225
30625      2720.061
48671      318869.990
3589527    46937.514
3683548    51674.170
3682532    49845.023
3652447    49383.688
3608675    46337.666
3601518    48527.024
3609417    43204.978
3642655    51099.476
3677416    50138.661
3687635    52190.182
3605235    44309.911
1393152    42236.814
3449132    43395.169
1405732    40470.765
1387706    47747.485
3432426    44233.005
12660507   33504.323
3451575    36438.376
651601     97630.247
3393230    37406.105
3472908    41444.002
3286409    31011.793
3405390    38808.149
564407     353378.945
3358746    32455.883
3435503    35496.890
3494745    39104.322
122603     3753.509
954        9708.392
3501661    42475.593
3475472    34774.852
3422772    37123.953
6730       71767.050
3457013    39764.429
6282       63782.397
3456383    36940.163
3573351    44841.333
416170426  539877.979
6730       69716.369
4412565    567429.673
3372375    42759.945
1407930    46125.020
4488697    540267.178
3485626    46951.877
3487098    52464.723
1457411    53078.048
3450897    40893.588
978804     694721.825
3523745    53966.971
9066       84289.603
945522     2150187.256
1482174    64388.600
7689       68880.028
994789     530273.301
3931922    85881.307
4051414    106637.560
13572      3322.918
2223       7413.818
4046605    107334.766
14774276   932003.996
1072088    57368.744
6826       70251.724
3919696    84775.485
3932391    84855.700
5420009    248576.962
9066       76150.958
9114       73297.987
3572351    64093.668
4447424    2294392.777
7642       66953.745
7819902    46409.787
125713     428226.107
3453367    45908.790
1306       13223.007
1845499    39827.503
3481805    49520.651
1858429    40834.861
123826     439537.659
3394778    45435.598
1904819    44757.187
3434499    46649.995
1902333    45047.652
1891745    45224.875
28223      197194.194
